208	7511418.46	4692176.571	619.813	SHTYLL_NDRIQIMI
248	7511461.591	4692320.811	619.524	SHTYLL_NDRIQIMI
116	7511422.778	4692176.005	619.766	TROTUAR
117	7511422.515	4692175.407	619.73	TROTUAR
118	7511422.019	4692174.95	619.707	TROTUAR
119	7511421.47	4692174.833	619.734	TROTUAR
120	7511420.908	4692174.809	619.748	TROTUAR
121	7511419.849	4692175.055	619.715	TROTUAR
131	7511385.45	4692183.805	619.983	TROTUAR
132	7511386.435	4692183.601	619.989	TROTUAR
133	7511387.157	4692183.617	619.982	TROTUAR
134	7511387.536	4692183.812	619.973	TROTUAR
135	7511388.319	4692184.349	619.956	TROTUAR
136	7511388.957	4692185.081	619.965	TROTUAR
137	7511389.252	4692186.098	619.976	TROTUAR
149	7511397.258	4692180.774	619.925	TROTUAR
150	7511396.815	4692180.946	619.96	TROTUAR
151	7511396.452	4692181.112	619.947	TROTUAR
152	7511396.173	4692181.361	619.953	TROTUAR
153	7511395.843	4692182.002	619.954	TROTUAR
154	7511395.69	4692182.52	619.984	TROTUAR
155	7511395.467	4692183.602	619.992	TROTUAR
156	7511395.37	4692184.527	619.98	TROTUAR
157	7511395.32	4692185.314	619.995	TROTUAR
158	7511395.842	4692182.832	619.91	TROTUAR
165	7511394.473	4692173.861	620.001	TROTUAR
166	7511394.357	4692174.165	619.982	TROTUAR
167	7511394.048	4692174.634	619.982	TROTUAR
168	7511393.605	4692174.81	619.967	TROTUAR
169	7511394.101	4692173.051	619.982	TROTUAR
179	7511400.851	4692173.059	619.909	TROTUAR
180	7511400.422	4692173.085	619.944	TROTUAR
181	7511400.129	4692173.135	619.952	TROTUAR
182	7511399.739	4692173.04	619.964	TROTUAR
183	7511399.387	4692172.867	619.978	TROTUAR
184	7511398.757	4692171.956	619.96	TROTUAR
185	7511398.891	4692171.915	619.975	TROTUAR
190	7511430.104	4692165.532	619.691	TROTUAR
191	7511430.144	4692163.919	619.691	TROTUAR
192	7511435.115	4692172.79	619.726	TROTUAR
193	7511434.867	4692171.146	619.59	TROTUAR
201	7511427.866	4692174.507	619.774	TROTUAR
202	7511428.07	4692174.519	619.772	TROTUAR
203	7511429.006	4692172.679	619.658	TROTUAR
204	7511428.57	4692172.799	619.64	TROTUAR
205	7511428.128	4692173.273	619.618	TROTUAR
206	7511427.903	4692173.876	619.657	TROTUAR
209	7511419.546	4692176.707	619.788	TROTUAR
210	7511418.843	4692175.266	619.774	TROTUAR
213	7511420.866	4692174.761	619.725	TROTUAR
214	7511421.56	4692174.75	619.725	TROTUAR
217	7511422.189	4692175.084	619.747	TROTUAR
218	7511422.698	4692175.93	619.852	TROTUAR
219	7511422.54	4692175.913	619.748	TROTUAR
263	7511353.869	4692193.594	620.188	TROTUAR
264	7511353.742	4692193.081	620.186	TROTUAR
265	7511353.811	4692192.591	620.176	TROTUAR
266	7511354.046	4692192.146	620.168	TROTUAR
267	7511354.399	4692191.893	620.148	TROTUAR
268	7511354.91	4692191.664	620.202	TROTUAR
270	7511355.97	4692192.972	620.201	TROTUAR
283	7511343.598	4692194.493	620.347	TROTUAR
284	7511344.513	4692194.297	620.311	TROTUAR
285	7511343.939	4692195.937	620.371	TROTUAR
286	7511346.047	4692195.451	620.329	TROTUAR
287	7511345.957	4692195.057	620.324	TROTUAR
288	7511345.661	4692194.63	620.301	TROTUAR
289	7511345.262	4692194.425	620.3	TROTUAR
292	7511339.884	4692188.59	620.44	TROTUAR
293	7511339.673	4692187.08	620.408	TROTUAR
138	7511388.921	4692184.629	619.842	UJMBLEDHES
207	7511421.971	4692174.551	619.603	UJMBLEDHES
229	7511393.175	4692211.922	619.75	UJMBLEDHES
231	7511394.733	4692228.263	619.738	UJMBLEDHES
269	7511354.707	4692191.566	620.162	UJMBLEDHES
107	7511381.315	4692327.584	619.967	
3588	7511449.402	4692320.551	0	
3589	7511461.347	4692318.826	0	
